0.24401981268157574	0.3793931916457489
0.20135035213385755	0.6445980051909748
0.4038408735140857	0.8673863183751049
0.7126901093239035	0.8464557017802506
0.7865886085172651	0.8360455088766408
0.7009950896872081	0.16583896922559466
0.3462771865487395	0.675345963423201
0.45292011331536197	0.11851104727387379
0.39360603172306974	0.11792693778964286
0.3806269922632239	0.17013207891723692
0.5483058233205125	0.6713110107705422
0.39210961709372194	0.8508658906492432
0.29085495545691287	0.805484241697229
0.6912619941302645	0.391018376138327
0.39314279894272597	0.6120542343269105
0.5101640006888203	0.6233018707539976
0.7069804966191213	0.6352078998337443
0.2686882420423495	0.8500449847557777
0.783940550711246	0.6902274998877338
0.36822297501338386	0.7229833724825538
0.2711377690558917	0.6851014865118833
0.21138747080554435	0.36940489609847504
0.5703876752706605	0.6614035189533579
0.3497988087831594	0.1336415155352472
0.3103107423923449	0.8101742613308657
0.6362366962308849	0.8771668817383524
0.28327919846577404	0.7115755671915134
0.7360552791546813	0.31250022396578
0.24521752360656518	0.4436269374927925
0.6622596923919555	0.6404877835247591
0.5299163018727964	0.8079606215493438
0.29346231397577294	0.7877820347802509
0.484719162640719	0.872031388565662
0.5085565147754771	0.7269534840897446
0.41144153967384617	0.18919981834394559
0.5485295742650926	0.269442206455264
0.40051468481268565	0.6002053985289363
0.2726007069056078	0.10636484330129498
0.7486172194903813	0.7988265449654364
0.5000419804287621	0.8980934347583508
0.5867866970415561	0.7369048353559245
0.5776070738855654	0.46027115247695494
0.29689660041010846	0.8908221938633293
0.3504259708652372	0.1579784591938041
0.3060465200640041	0.13087636764418722
0.7629926431341336	0.8063359449951326
0.37051629350303156	0.4333103714431962
0.2712472796188433	0.21409575673558312
0.41927761936448027	0.8165217713833391
0.3015382579522068	0.31814821567401275
0.7911703213013108	0.6222439970413174
0.2448579169424776	0.7960037922579202
0.2744174966089993	0.8681686850191529
0.6637607241169206	0.22795331019896034
0.7486082241866012	0.8847449090775198
0.20324293833006266	0.6551603360197268
0.21086257199474367	0.7508272703437474
0.7889630898628268	0.6750795333798028
0.562122110310547	0.86197488617752
0.2910415683514884	0.4087082862123792
0.2536553024566091	0.5563857522328072
0.6511130820939097	0.6495159980747788
0.334652811721193	0.3613820075382812
0.41001294235195956	0.3681403351088077
